,Datetime,Tweet Id,url,replyCount,renderedContent,source,text,retweetCount,language,likes
240,2022-12-17 07:17:44+00:00,1604012954013249536,https://twitter.com/IPL/status/1604012954013249536,134,"Over 2️⃣0️⃣0️⃣0️⃣ IPL runs with a highest score of 1️⃣0️⃣6️⃣ 🙌🏻

Which Team will be looking to strengthen their batting with the experience of @mayankcricket in the #TATAIPLAuction 🤔 https://t.co/v4dAQB5rKj","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Over 2️⃣0️⃣0️⃣0️⃣ IPL runs with a highest score of 1️⃣0️⃣6️⃣ 🙌🏻

Which Team will be looking to strengthen their batting with the experience of @mayankcricket in the #TATAIPLAuction 🤔 https://t.co/v4dAQB5rKj",82,en,2360
241,2022-12-17 04:32:37+00:00,1603971401928409088,https://twitter.com/IPL/status/1603971401928409088,214,"With his solidity, experience &amp; batting prowess, Kane Williamson remains an asset for any team 👏 👏

Which side will he head to after the #TATAIPLAuction 🤔 https://t.co/dOEcrowLvK","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","With his solidity, experience &amp; batting prowess, Kane Williamson remains an asset for any team 👏 👏

Which side will he head to after the #TATAIPLAuction 🤔 https://t.co/dOEcrowLvK",100,en,4405
242,2022-12-16 13:58:39+00:00,1603751462521409536,https://twitter.com/IPL/status/1603751462521409536,11,"Here are the answers to today's Trivia questions ✅

Did you get them right ❓

#TATAIPLAuction https://t.co/IBbo0xoHVA","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Here are the answers to today's Trivia questions ✅

Did you get them right ❓

#TATAIPLAuction https://t.co/IBbo0xoHVA",55,en,1825
243,2022-12-16 07:40:57+00:00,1603656410474188801,https://twitter.com/IPL/status/1603656410474188801,60,"In our final edition of Guess the Player for the #TATAIPLAuction 2023, we've got two left-arm pacers for you 😎

Player 1️⃣ -  I've taken an IPL hat-trick

Player 2️⃣  - I successfully defended 9 runs for my team in the final over in #TATAIPL 2022

Stay tuned for the answers ⏳ https://t.co/O1yZ5AOfuX","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In our final edition of Guess the Player for the #TATAIPLAuction 2023, we've got two left-arm pacers for you 😎

Player 1️⃣ -  I've taken an IPL hat-trick

Player 2️⃣  - I successfully defended 9 runs for my team in the final over in #TATAIPL 2022

Stay tuned for the answers ⏳ https://t.co/O1yZ5AOfuX",49,en,1784
244,2022-12-16 04:07:34+00:00,1603602711164858369,https://twitter.com/IPL/status/1603602711164858369,9,"Inching closer to the day everyone’s waiting for ⏳

Just 7️⃣ days to go now for the #TATAIPLAuction 2023! 🙌🏻 https://t.co/A2NJclK510","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Inching closer to the day everyone’s waiting for ⏳

Just 7️⃣ days to go now for the #TATAIPLAuction 2023! 🙌🏻 https://t.co/A2NJclK510",113,en,1676
245,2022-12-15 11:55:50+00:00,1603358165382594560,https://twitter.com/IPL/status/1603358165382594560,19,"Here are the answers to today's trivia questions ✅

Comment down below ✍️ if you got both of them correct 😎

Which teams do you reckon will Ajinkya Rahane &amp; Joe Root find a place in at the #TATAIPLAuction 2023 🤔 https://t.co/Y3195jQMih","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Here are the answers to today's trivia questions ✅

Comment down below ✍️ if you got both of them correct 😎

Which teams do you reckon will Ajinkya Rahane &amp; Joe Root find a place in at the #TATAIPLAuction 2023 🤔 https://t.co/Y3195jQMih",50,en,1514
246,2022-12-15 06:57:43+00:00,1603283143997673472,https://twitter.com/IPL/status/1603283143997673472,135,"He has produced some memorable performances with the bat across multiple formats and is also one of the leading run-getters in Test cricket 👌🏻👌🏻

He is yet to play in the IPL but will go under the hammer in the upcoming #TATAIPLAuction 2023 ✅

Stay tuned for the answer ⏳ https://t.co/NS2GYxJNVU","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","He has produced some memorable performances with the bat across multiple formats and is also one of the leading run-getters in Test cricket 👌🏻👌🏻

He is yet to play in the IPL but will go under the hammer in the upcoming #TATAIPLAuction 2023 ✅

Stay tuned for the answer ⏳ https://t.co/NS2GYxJNVU",46,en,1689
247,2022-12-15 04:07:50+00:00,1603240390358102017,https://twitter.com/IPL/status/1603240390358102017,911,"As we head closer to the #TATAIPLAuction 2023, here’s a brain teaser for you 👇🏻

I became the first player in the IPL to hit six fours in an over, who am I ❓

Watch this space for the answer ⏳ https://t.co/O56M0XwLPF","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As we head closer to the #TATAIPLAuction 2023, here’s a brain teaser for you 👇🏻

I became the first player in the IPL to hit six fours in an over, who am I ❓

Watch this space for the answer ⏳ https://t.co/O56M0XwLPF",311,en,10128
248,2022-12-14 11:36:42+00:00,1602990964540583940,https://twitter.com/IPL/status/1602990964540583940,43,"Presenting the answers to today’s trivia ✅

Comment down below if you got them right 😎

Which franchises will be keen on bidding for Manish Pandey &amp; Shakib Al Hasan in the #TATAIPLAuction 2023 ❓ https://t.co/o6KpMkFwun","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Presenting the answers to today’s trivia ✅

Comment down below if you got them right 😎

Which franchises will be keen on bidding for Manish Pandey &amp; Shakib Al Hasan in the #TATAIPLAuction 2023 ❓ https://t.co/o6KpMkFwun",57,en,1808
249,2022-12-14 06:45:33+00:00,1602917695074471936,https://twitter.com/IPL/status/1602917695074471936,143,"Crucial knocks with the bat 🏏
Timely wickets with the ball 🎯

The left-handed all rounder will be up for grabs in the #TATAIPLAuction 2023 😎

Who do you reckon is this player ❓

Stay tuned for the answer ⏳ https://t.co/7hH8OLxjTc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crucial knocks with the bat 🏏
Timely wickets with the ball 🎯

The left-handed all rounder will be up for grabs in the #TATAIPLAuction 2023 😎

Who do you reckon is this player ❓

Stay tuned for the answer ⏳ https://t.co/7hH8OLxjTc",70,en,2613
250,2022-12-14 04:22:27+00:00,1602881681207492608,https://twitter.com/IPL/status/1602881681207492608,560,"Time for yet another trivia as we gear up for the #TATAIPLAuction 2023 ✅

I've played for as many as 6️⃣ IPL franchises previously 🏏

Who am I? 🤔

Answer to be revealed later today ⏳ https://t.co/JDrtXQZrDP","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Time for yet another trivia as we gear up for the #TATAIPLAuction 2023 ✅

I've played for as many as 6️⃣ IPL franchises previously 🏏

Who am I? 🤔

Answer to be revealed later today ⏳ https://t.co/JDrtXQZrDP",276,en,8603
251,2022-12-13 11:24:11+00:00,1602625427398447104,https://twitter.com/IPL/status/1602625427398447104,39,"🚨 NEWS 🚨: TATA IPL 2023 Player Auction list announced. #TATAIPLAuction

Find all the details 🔽
iplt20.com/news/3852/tata…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 NEWS 🚨: TATA IPL 2023 Player Auction list announced. #TATAIPLAuction

Find all the details 🔽
https://t.co/fpLNc6XSMH",322,en,3732
252,2022-12-13 11:14:12+00:00,1602622912137408513,https://twitter.com/IPL/status/1602622912137408513,16,"Presenting the answers to today's trivia questions ✅

Did you get it right ❓

How will Mayank Agarwal &amp; Ben Stokes fare in the #TATAIPLAuction 2023 🤔 https://t.co/f8GHAoTSZc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Presenting the answers to today's trivia questions ✅

Did you get it right ❓

How will Mayank Agarwal &amp; Ben Stokes fare in the #TATAIPLAuction 2023 🤔 https://t.co/f8GHAoTSZc",73,en,2307
253,2022-12-13 06:44:27+00:00,1602555030472904704,https://twitter.com/IPL/status/1602555030472904704,185,"Trivia time folks as we gear up for the #TATAIPLAuction 2023 😎

Player 1: I made my IPL debut in 2011 &amp; scored my maiden IPL 💯 in 2020 👌👌

Player 2: I am one of the finest modern-day all-rounders &amp; played my first IPL match in 2017 👏👏

Answers to be revealed later today! ⏳ https://t.co/ZrblComMBT","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trivia time folks as we gear up for the #TATAIPLAuction 2023 😎

Player 1: I made my IPL debut in 2011 &amp; scored my maiden IPL 💯 in 2020 👌👌

Player 2: I am one of the finest modern-day all-rounders &amp; played my first IPL match in 2017 👏👏

Answers to be revealed later today! ⏳ https://t.co/ZrblComMBT",155,en,4456
254,2022-12-09 11:51:08+00:00,1601182657983164417,https://twitter.com/IPL/status/1601182657983164417,38,"🚨NEWS🚨:

BCCI Announces Release Of Invitation To Tender For Media Rights To The Women’s Indian Premier League Seasons 2023-2027.

More details 👇

iplt20.com/news/3851/bcci…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨NEWS🚨:

BCCI Announces Release Of Invitation To Tender For Media Rights To The Women’s Indian Premier League Seasons 2023-2027.

More details 👇

https://t.co/wAudbmAVBz",257,en,3833
255,2022-12-02 08:14:05+00:00,1598591317340483585,https://twitter.com/IPL/status/1598591317340483585,269,"Time for a New season 😃

Time for a New rule 😎

How big an ""impact"" will the substitute player have this edition of the #TATAIPL 🤔 https://t.co/19mNntUcUW","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Time for a New season 😃

Time for a New rule 😎

How big an ""impact"" will the substitute player have this edition of the #TATAIPL 🤔 https://t.co/19mNntUcUW",1067,en,15276
256,2022-12-02 04:03:42+00:00,1598528306508615680,https://twitter.com/IPL/status/1598528306508615680,77,"Event - #TATAIPLAuction
Date - 🗓️ 23rd December 
Venue - 🏩 Kochi📍

#TATAIPL https://t.co/XYMOc9N300","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Event - #TATAIPLAuction
Date - 🗓️ 23rd December 
Venue - 🏩 Kochi📍

#TATAIPL https://t.co/XYMOc9N300",912,en,11873
257,2022-12-01 15:31:02+00:00,1598338894629842944,https://twitter.com/IPL/status/1598338894629842944,42,"NEWS- 991 players register for TATA IPL 2023 Player Auction. 

A total of 991 players (714 Indian and 277 overseas players) have signed up to be part of the TATA IPL 2023 Player Auction set to take place on 23rd December 2022 in Kochi.

More details here - iplt20.com/news/3850/991-…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NEWS- 991 players register for TATA IPL 2023 Player Auction. 

A total of 991 players (714 Indian and 277 overseas players) have signed up to be part of the TATA IPL 2023 Player Auction set to take place on 23rd December 2022 in Kochi.

More details here - https://t.co/JEpOBUKcKe",442,en,4596
258,2022-11-15 15:14:14+00:00,1592536460007276548,https://twitter.com/IPL/status/1592536460007276548,48,https://t.co/lV4uS2yMAl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://t.co/lV4uS2yMAl,537,zxx,4376
259,2022-11-15 15:13:34+00:00,1592536289748094976,https://twitter.com/IPL/status/1592536289748094976,65,https://t.co/kqLrRvtIv9,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://t.co/kqLrRvtIv9,681,zxx,5710
260,2022-11-15 15:12:39+00:00,1592536059493363712,https://twitter.com/IPL/status/1592536059493363712,284,"All eyes on the squads! 🙌

Here’s how the 🔟 teams stack up ahead of the upcoming #TATAIPL auction 👌 https://t.co/5ckns3Bf0H","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","All eyes on the squads! 🙌

Here’s how the 🔟 teams stack up ahead of the upcoming #TATAIPL auction 👌 https://t.co/5ckns3Bf0H",2574,en,25755
261,2022-11-15 15:08:22+00:00,1592534983201415169,https://twitter.com/IPL/status/1592534983201415169,31,"NEWS - A look at #TATAIPL 2023 Player Retentions List.

163 players were retained by the franchises whereas 85 players were released from their existing squads.  

Details here 👇👇 iplt20.com/news/3849/tata…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NEWS - A look at #TATAIPL 2023 Player Retentions List.

163 players were retained by the franchises whereas 85 players were released from their existing squads.  

Details here 👇👇 https://t.co/Py2zHlo59H",273,en,3658
262,2022-11-14 16:42:51+00:00,1592196373344292867,https://twitter.com/IPL/status/1592196373344292867,66,"🚨 NEWS 🚨: Delhi Capitals trade Shardul Thakur for Aman Khan with Kolkata Knight Riders.  #TATAIPL 

More Details 👇

iplt20.com/news/3848/delh…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 NEWS 🚨: Delhi Capitals trade Shardul Thakur for Aman Khan with Kolkata Knight Riders.  #TATAIPL 

More Details 👇

https://t.co/6fLeXYvXtI",337,en,8677
263,2022-11-13 05:20:13+00:00,1591662194588282880,https://twitter.com/IPL/status/1591662194588282880,193,"🚨 NEWS 🚨: Lockie Ferguson and Rahmanullah Gurbaz traded from Gujarat Titans to Kolkata Knight Riders. #TATAIPL 

More Details 👇
iplt20.com/news/3847/lock…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 NEWS 🚨: Lockie Ferguson and Rahmanullah Gurbaz traded from Gujarat Titans to Kolkata Knight Riders. #TATAIPL 

More Details 👇
https://t.co/FwBbZbwcP9",918,en,14071
264,2022-11-12 13:40:39+00:00,1591425746291023873,https://twitter.com/IPL/status/1591425746291023873,160,"🚨 NEWS 🚨: Jason Behrendorff traded from Royal Challengers Bangalore to Mumbai Indians. #TATAIPL 

More Details 🔽

iplt20.com/news/3846/jaso…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 NEWS 🚨: Jason Behrendorff traded from Royal Challengers Bangalore to Mumbai Indians. #TATAIPL 

More Details 🔽

https://t.co/xbT3biQp6T",805,en,14242
265,2022-06-15 07:15:17+00:00,1536970586160631808,https://twitter.com/IPL/status/1536970586160631808,163,"🚨 NEWS 🚨: BCCI announces the successful bidders for acquiring the Media Rights for the Indian Premier League Seasons 2023-2027. #TATAIPL 

More Details 🔽 
iplt20.com/news/3844/bcci…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 NEWS 🚨: BCCI announces the successful bidders for acquiring the Media Rights for the Indian Premier League Seasons 2023-2027. #TATAIPL 

More Details 🔽 
https://t.co/pX9PHQQ1UK",412,en,6486
266,2022-06-14 12:46:20+00:00,1536691508958871552,https://twitter.com/IPL/status/1536691508958871552,182,"Thank you, @StarSportsIndia for renewing the partnership! 

Welcome on-board @viacom18 and @TimesInternet. 

This is just the start of a promising 5-year journey. We can't wait to get going. 

#TATAIPL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thank you, @StarSportsIndia for renewing the partnership! 

Welcome on-board @viacom18 and @TimesInternet. 

This is just the start of a promising 5-year journey. We can't wait to get going. 

#TATAIPL",1170,en,9709
267,2022-06-08 10:23:25+00:00,1534481215545217024,https://twitter.com/IPL/status/1534481215545217024,30,A recap of #TATAIPL 2022 in numbers 🔢 https://t.co/Vk5KFd9hVE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",A recap of #TATAIPL 2022 in numbers 🔢 https://t.co/Vk5KFd9hVE,296,en,5550
268,2022-05-30 12:32:49+00:00,1531252289323036673,https://twitter.com/IPL/status/1531252289323036673,56,"As an enthralling edition of the #TATAIPL 2022 comes to an end, we’ve got you covered with the 🔝 moments from the season. 🙌 🙌

Sit back &amp; relive all the action 🎥 🔽

iplt20.com/video/46399/-t…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As an enthralling edition of the #TATAIPL 2022 comes to an end, we’ve got you covered with the 🔝 moments from the season. 🙌 🙌

Sit back &amp; relive all the action 🎥 🔽

https://t.co/klw5hVaG50",87,en,1940
269,2022-05-30 10:45:45+00:00,1531225343344128005,https://twitter.com/IPL/status/1531225343344128005,18,"Here are the RuPay On-The-Go 4s of Week 9⃣

#TATAIPL @RuPay_npci #RuPayOnTheGoFours 

iplt20.com/video/46394/ru…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here are the RuPay On-The-Go 4s of Week 9⃣

#TATAIPL @RuPay_npci #RuPayOnTheGoFours 

https://t.co/lXvvLq8Qjx",23,en,363
270,2022-05-30 10:38:28+00:00,1531223510433280001,https://twitter.com/IPL/status/1531223510433280001,14,"Here are the Swiggy Instamart Fastest Deliveries of Week 9⃣

#TATAIPL @SwiggyInstamart #SwiggyInstamart #SwiggyInstamartFastestDelivery 

iplt20.com/video/46395/sw…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here are the Swiggy Instamart Fastest Deliveries of Week 9⃣

#TATAIPL @SwiggyInstamart #SwiggyInstamart #SwiggyInstamartFastestDelivery 

https://t.co/658S5uikwe",18,en,251
271,2022-05-30 10:28:01+00:00,1531220883511320576,https://twitter.com/IPL/status/1531220883511320576,12,"Here are the Upstox Most Valuable Assets of Week 9⃣ 

#TATAIPL @upstox #OwnYourFuture

iplt20.com/video/46397/up… https://t.co/Q7jItcy9RL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here are the Upstox Most Valuable Assets of Week 9⃣ 

#TATAIPL @upstox #OwnYourFuture

https://t.co/3KDRsfaf9A https://t.co/Q7jItcy9RL",14,en,255
272,2022-05-30 10:10:23+00:00,1531216442460610560,https://twitter.com/IPL/status/1531216442460610560,5,"Here are the CRED Power Players of Week 9⃣

#TATAIPL @CRED_club  #CREDPowerPlay 

iplt20.com/video/46393/cr…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here are the CRED Power Players of Week 9⃣

#TATAIPL @CRED_club  #CREDPowerPlay 

https://t.co/KVu50PyFKd",18,en,264
273,2022-05-30 10:00:04+00:00,1531213849051152384,https://twitter.com/IPL/status/1531213849051152384,8,"Here are the Unacademy Lets Crack It Sixes of Week 9⃣

#TATAIPL @unacademy #LetsCrackIt

iplt20.com/video/46396/un…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here are the Unacademy Lets Crack It Sixes of Week 9⃣

#TATAIPL @unacademy #LetsCrackIt

https://t.co/QtBVimTbGV",16,en,207
274,2022-05-30 09:50:06+00:00,1531211337858449408,https://twitter.com/IPL/status/1531211337858449408,8,"Here are the Dream11 GameChangers of Week 9⃣

#TATAIPL #DreamBig @Dream11 

iplt20.com/video/46392/dr…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here are the Dream11 GameChangers of Week 9⃣

#TATAIPL #DreamBig @Dream11 

https://t.co/JK0u5PHaKq",21,en,224
275,2022-05-30 09:40:14+00:00,1531208856516366336,https://twitter.com/IPL/status/1531208856516366336,3,"Here are the Punch Super Strikers of Week 9⃣

#TATAIPL @TataMotors_Cars #PunchSuperStriker #GameThatVibes 

iplt20.com/video/46391/pu…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here are the Punch Super Strikers of Week 9⃣

#TATAIPL @TataMotors_Cars #PunchSuperStriker #GameThatVibes 

https://t.co/SBinEz1lpt",19,en,243
276,2022-05-30 04:00:00+00:00,1531123234694782976,https://twitter.com/IPL/status/1531123234694782976,52,"Emotions, insights &amp; a recap of the maiden IPL triumph in their maiden IPL season! ☺️ 🏆

On the mic with the @gujarat_titans' title-winning Captain @hardikpandya7 &amp; Head Coach Ashish Nehra. 👏 👏 - By @RajalArora 

Full interview 🎥 🔽 #TATAIPL | #GTvRR 
bit.ly/3zmNCCL https://t.co/KnYtoojKTt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Emotions, insights &amp; a recap of the maiden IPL triumph in their maiden IPL season! ☺️ 🏆

On the mic with the @gujarat_titans' title-winning Captain @hardikpandya7 &amp; Head Coach Ashish Nehra. 👏 👏 - By @RajalArora 

Full interview 🎥 🔽 #TATAIPL | #GTvRR 
https://t.co/mzJxEOwIAT https://t.co/KnYtoojKTt",318,en,4075
277,2022-05-29 21:34:10+00:00,1531026136230432768,https://twitter.com/IPL/status/1531026136230432768,77,".@gujarat_titans winning their maiden IPL Title in their maiden IPL season at the Narendra Modi Stadium, Ahmedabad! @GCAMotera  🏆 🔝

Stuff that dreams are made of! ☺️ 👏

W. O. W! 🙌 🙌

#TATAIPL https://t.co/qNMtJZHwDv","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@gujarat_titans winning their maiden IPL Title in their maiden IPL season at the Narendra Modi Stadium, Ahmedabad! @GCAMotera  🏆 🔝

Stuff that dreams are made of! ☺️ 👏

W. O. W! 🙌 🙌

#TATAIPL https://t.co/qNMtJZHwDv",495,en,5094
278,2022-05-29 21:15:06+00:00,1531021339204939776,https://twitter.com/IPL/status/1531021339204939776,26,"READ: @hardikpandya7 led from the front with a brilliant all-round performance as @gujarat_titans, in their maiden IPL season, clinched the IPL title. 🏆 👏 - By @mihirlee_58 

Here's our match report of the #TATAIPL Final 🔽 #GTvRR 
iplt20.com/news/3843/tata…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","READ: @hardikpandya7 led from the front with a brilliant all-round performance as @gujarat_titans, in their maiden IPL season, clinched the IPL title. 🏆 👏 - By @mihirlee_58 

Here's our match report of the #TATAIPL Final 🔽 #GTvRR 
https://t.co/kzptMnsDFU",95,en,1451
